,accession,time,primarydoc,form,url
466,0000320193-18-000122,2018-10-02,xslF345X03/wf-form4_153851960893694.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000122/xslF345X03/wf-form4_153851960893694.xml
467,0000320193-18-000121,2018-10-02,xslF345X03/wf-form4_153851955377044.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000121/xslF345X03/wf-form4_153851955377044.xml
468,0000320193-18-000115,2018-08-28,xslF345X03/wf-form4_153549547286956.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000115/xslF345X03/wf-form4_153549547286956.xml
469,0001193125-18-256354,2018-08-23,d609898ds8.htm,S-8,https://www.sec.gov/Archives/edgar/data/0000320193/000119312518256354/d609898ds8.htm
470,0000320193-18-000113,2018-08-21,xslF345X03/wf-form4_153489248141557.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000113/xslF345X03/wf-form4_153489248141557.xml
471,0000320193-18-000112,2018-08-21,xslF345X03/wf-form4_153489235873857.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000112/xslF345X03/wf-form4_153489235873857.xml
472,0000320193-18-000109,2018-08-17,xslF345X03/wf-form4_153454502801733.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000109/xslF345X03/wf-form4_153454502801733.xml
473,0000320193-18-000107,2018-08-10,xslF345X03/wf-form4_153394039211365.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000107/xslF345X03/wf-form4_153394039211365.xml
474,0000320193-18-000106,2018-08-10,xslF345X03/wf-form4_153394028523209.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000106/xslF345X03/wf-form4_153394028523209.xml
475,0000320193-18-000103,2018-08-06,xslF345X03/wf-form4_153359461891019.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000103/xslF345X03/wf-form4_153359461891019.xml
476,0000320193-18-000100,2018-08-01,a10-qq320186302018.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000100/a10-qq320186302018.htm
477,0000320193-18-000098,2018-07-31,a8-kq320186302018.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000098/a8-kq320186302018.htm
478,0000320193-18-000095,2018-07-11,xslF345X03/wf-form4_153134826427557.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000095/xslF345X03/wf-form4_153134826427557.xml
479,0000320193-18-000092,2018-06-18,xslF345X03/wf-form4_152936101490685.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000092/xslF345X03/wf-form4_152936101490685.xml
480,0000320193-18-000090,2018-06-12,xslF345X03/wf-form4_152884262050898.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000090/xslF345X03/wf-form4_152884262050898.xml
481,0000320193-18-000088,2018-06-04,xslF345X03/wf-form4_152815141411532.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000088/xslF345X03/wf-form4_152815141411532.xml
482,0000320193-18-000086,2018-05-31,xslF345X03/wf-form4_152780585957689.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000086/xslF345X03/wf-form4_152780585957689.xml
483,0000320193-18-000084,2018-05-25,xslF345X03/wf-form4_152728745985789.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000084/xslF345X03/wf-form4_152728745985789.xml
484,0000320193-18-000082,2018-05-21,xslF345X03/wf-form4_152694183324049.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000082/xslF345X03/wf-form4_152694183324049.xml
485,0000320193-18-000080,2018-05-18,xslF345X03/wf-form4_152668264478876.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000080/xslF345X03/wf-form4_152668264478876.xml
486,0000320193-18-000078,2018-05-15,xslF345X03/wf-form4_152642343017017.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000078/xslF345X03/wf-form4_152642343017017.xml
487,0000320193-18-000076,2018-05-11,xslF345X03/wf-form4_152607794990188.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000076/xslF345X03/wf-form4_152607794990188.xml
488,0000320193-18-000074,2018-05-10,xslF345X03/wf-form4_152599148061399.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000074/xslF345X03/wf-form4_152599148061399.xml
489,0001193125-18-154948,2018-05-08,d563832d8ka.htm,8-K/A,https://www.sec.gov/Archives/edgar/data/0000320193/000119312518154948/d563832d8ka.htm
490,0000320193-18-000072,2018-05-07,xslF345X03/wf-form4_152573222606599.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000072/xslF345X03/wf-form4_152573222606599.xml
491,0001193125-18-154515,2018-05-07,d563832d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312518154515/d563832d8k.htm
492,0000320193-18-000070,2018-05-02,a10-qq220183312018.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000070/a10-qq220183312018.htm
493,0000320193-18-000067,2018-05-01,a8-kq220183312018.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000067/a8-kq220183312018.htm
494,0000320193-18-000064,2018-04-17,xslF345X03/wf-form4_152400428847158.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000064/xslF345X03/wf-form4_152400428847158.xml
495,0000320193-18-000063,2018-04-17,xslF345X03/wf-form4_152400423176100.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000063/xslF345X03/wf-form4_152400423176100.xml
496,0000320193-18-000060,2018-04-16,xslF345X03/wf-form4_152391784210514.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000060/xslF345X03/wf-form4_152391784210514.xml
497,0000320193-18-000058,2018-04-06,xslF345X03/wf-form4_152305384529017.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000058/xslF345X03/wf-form4_152305384529017.xml
498,0000320193-18-000057,2018-04-05,xslF345X03/wf-form4_152296745064089.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000057/xslF345X03/wf-form4_152296745064089.xml
499,0000320193-18-000054,2018-04-03,xslF345X03/wf-form4_152279495069184.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000054/xslF345X03/wf-form4_152279495069184.xml
500,0000320193-18-000053,2018-04-03,xslF345X03/wf-form4_152279488511967.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000053/xslF345X03/wf-form4_152279488511967.xml
501,0000320193-18-000052,2018-04-03,xslF345X03/wf-form4_152279483540589.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000052/xslF345X03/wf-form4_152279483540589.xml
502,0000320193-18-000051,2018-04-03,xslF345X03/wf-form4_152279479066592.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000051/xslF345X03/wf-form4_152279479066592.xml
503,0000320193-18-000050,2018-04-03,xslF345X03/wf-form4_152279471770222.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000050/xslF345X03/wf-form4_152279471770222.xml
504,0000320193-18-000049,2018-04-03,xslF345X03/wf-form4_152279465769401.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000049/xslF345X03/wf-form4_152279465769401.xml
505,0000320193-18-000048,2018-04-03,xslF345X03/wf-form4_152279460818145.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000048/xslF345X03/wf-form4_152279460818145.xml
506,0001193125-18-073716,2018-03-07,d538673dsd.htm,SD,https://www.sec.gov/Archives/edgar/data/0000320193/000119312518073716/d538673dsd.htm
507,0000320193-18-000040,2018-02-20,xslF345X03/wf-form4_151916941098122.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000040/xslF345X03/wf-form4_151916941098122.xml
508,0000320193-18-000037,2018-02-15,xslF345X03/wf-form4_151873776941650.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000037/xslF345X03/wf-form4_151873776941650.xml
509,0000320193-18-000036,2018-02-15,xslF345X03/wf-form4_151873771953304.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000036/xslF345X03/wf-form4_151873771953304.xml
510,0000320193-18-000035,2018-02-15,xslF345X03/wf-form4_151873766872367.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000035/xslF345X03/wf-form4_151873766872367.xml
511,0000320193-18-000034,2018-02-15,xslF345X03/wf-form4_151873761103884.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000034/xslF345X03/wf-form4_151873761103884.xml
512,0000320193-18-000033,2018-02-15,xslF345X03/wf-form4_151873755044531.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000033/xslF345X03/wf-form4_151873755044531.xml
513,0000320193-18-000032,2018-02-15,xslF345X03/wf-form4_151873748320537.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000032/xslF345X03/wf-form4_151873748320537.xml
514,0000320193-18-000031,2018-02-15,xslF345X03/wf-form4_151873742057861.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000031/xslF345X03/wf-form4_151873742057861.xml
515,0001193125-18-045761,2018-02-14,d374908d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312518045761/d374908d8k.htm
516,0000932471-18-004625,2018-02-12,appleinc.htm,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000320193/000093247118004625/appleinc.htm
517,0000320193-18-000023,2018-02-08,xslF345X03/wf-form4_151813262859954.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000023/xslF345X03/wf-form4_151813262859954.xml
518,0000320193-18-000021,2018-02-05,xslF345X03/wf-form4_151787379347066.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000021/xslF345X03/wf-form4_151787379347066.xml
519,0000320193-18-000020,2018-02-05,xslF345X03/wf-form4_151787375000361.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000020/xslF345X03/wf-form4_151787375000361.xml
520,0000320193-18-000019,2018-02-05,xslF345X03/wf-form4_151787368848629.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000019/xslF345X03/wf-form4_151787368848629.xml
521,0000320193-18-000018,2018-02-05,xslF345X03/wf-form4_151787363289356.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000018/xslF345X03/wf-form4_151787363289356.xml
522,0000320193-18-000017,2018-02-05,xslF345X03/wf-form4_151787355536092.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000017/xslF345X03/wf-form4_151787355536092.xml
523,0000320193-18-000016,2018-02-05,xslF345X03/wf-form4_151787350514336.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000016/xslF345X03/wf-form4_151787350514336.xml
524,0000320193-18-000015,2018-02-05,xslF345X03/wf-form4_151787343921146.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000015/xslF345X03/wf-form4_151787343921146.xml
525,0000320193-18-000007,2018-02-02,a10-qq1201812302017.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000007/a10-qq1201812302017.htm
526,0000320193-18-000005,2018-02-01,a8-kq1201812302017.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000005/a8-kq1201812302017.htm
527,0000215457-18-003762,2018-01-29,us0378331005_012918.txt,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000320193/000021545718003762/us0378331005_012918.txt
528,0000320193-18-000002,2018-01-09,xslF345X03/wf-form4_151554062441822.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000002/xslF345X03/wf-form4_151554062441822.xml
529,0001193125-17-380132,2017-12-27,d396272ddefa14a.htm,DEFA14A,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517380132/d396272ddefa14a.htm
530,0001193125-17-380130,2017-12-27,d400278ddef14a.htm,DEF 14A,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517380130/d400278ddef14a.htm
531,0000320193-17-000087,2017-12-11,xslF345X03/wf-form4_151303504615549.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000087/xslF345X03/wf-form4_151303504615549.xml
532,0000320193-17-000085,2017-12-04,xslF345X03/wf-form4_151243036024161.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000085/xslF345X03/wf-form4_151243036024161.xml
533,0000320193-17-000083,2017-11-27,xslF345X03/wf-form4_151182543114594.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000083/xslF345X03/wf-form4_151182543114594.xml
534,0000320193-17-000081,2017-11-16,xslF345X03/wf-form4_151087508159949.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000081/xslF345X03/wf-form4_151087508159949.xml
535,0000320193-17-000079,2017-11-15,xslF345X03/wf-form4_151078880413808.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000079/xslF345X03/wf-form4_151078880413808.xml
536,0000320193-17-000078,2017-11-15,xslF345X03/wf-form4_151078874247280.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000078/xslF345X03/wf-form4_151078874247280.xml
537,0000320193-17-000077,2017-11-15,xslF345X02/wf-form3_151078866524134.xml,3,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000077/xslF345X02/wf-form3_151078866524134.xml
538,0001193125-17-341015,2017-11-13,d478060d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517341015/d478060d8k.htm
539,0001193125-17-335805,2017-11-07,d475365d424b2.htm,424B2,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517335805/d475365d424b2.htm
540,0001193125-17-334724,2017-11-07,d480547dfwp.htm,FWP,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517334724/d480547dfwp.htm
541,0001193125-17-333582,2017-11-06,d475365d424b2.htm,424B2,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517333582/d475365d424b2.htm
542,0000320193-17-000070,2017-11-03,a10-k20179302017.htm,10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000070/a10-k20179302017.htm
543,0000320193-17-000067,2017-11-02,a8-kq420179302017.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000067/a8-kq420179302017.htm
544,0000320193-17-000063,2017-10-17,xslF345X03/wf-form4_150828044948163.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000063/xslF345X03/wf-form4_150828044948163.xml
545,0000320193-17-000062,2017-10-17,xslF345X03/wf-form4_150828038824181.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000062/xslF345X03/wf-form4_150828038824181.xml
546,0000320193-17-000061,2017-10-17,xslF345X03/wf-form4_150828027600542.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000061/xslF345X03/wf-form4_150828027600542.xml
547,0000320193-17-000060,2017-10-17,xslF345X03/wf-form4_150828022415662.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000060/xslF345X03/wf-form4_150828022415662.xml
548,0000320193-17-000059,2017-10-17,xslF345X03/wf-form4_150828017246106.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000059/xslF345X03/wf-form4_150828017246106.xml
549,0000320193-17-000058,2017-10-17,xslF345X03/wf-form4_150828010037766.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000058/xslF345X03/wf-form4_150828010037766.xml
550,0000320193-17-000057,2017-10-17,xslF345X03/wf-form4_150828003638615.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000057/xslF345X03/wf-form4_150828003638615.xml
551,0000320193-17-000056,2017-10-17,xslF345X03/wf-form4_150827998628260.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000056/xslF345X03/wf-form4_150827998628260.xml
552,0000320193-17-000055,2017-10-17,xslF345X03/wf-form4_150827993959614.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000055/xslF345X03/wf-form4_150827993959614.xml
553,0001193125-17-308859,2017-10-12,d386231d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517308859/d386231d8k.htm
554,0000320193-17-000045,2017-10-10,xslF345X03/wf-form4_150767467144201.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000045/xslF345X03/wf-form4_150767467144201.xml
555,0000320193-17-000043,2017-10-05,xslF345X03/wf-form4_150724283880617.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000043/xslF345X03/wf-form4_150724283880617.xml
556,0000320193-17-000042,2017-10-05,xslF345X03/wf-form4_150724278525543.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000042/xslF345X03/wf-form4_150724278525543.xml
557,0000320193-17-000039,2017-10-03,xslF345X03/wf-form4_150707026587310.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000039/xslF345X03/wf-form4_150707026587310.xml
558,0000320193-17-000038,2017-10-03,xslF345X03/wf-form4_150707022096581.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000038/xslF345X03/wf-form4_150707022096581.xml
559,0000320193-17-000037,2017-10-03,xslF345X03/wf-form4_150707017081508.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000037/xslF345X03/wf-form4_150707017081508.xml
560,0000320193-17-000036,2017-10-03,xslF345X03/wf-form4_150707011795652.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000036/xslF345X03/wf-form4_150707011795652.xml
561,0000320193-17-000035,2017-10-03,xslF345X03/wf-form4_150707006333873.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000035/xslF345X03/wf-form4_150707006333873.xml
562,0000320193-17-000034,2017-10-03,xslF345X03/wf-form4_150707000038940.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000034/xslF345X03/wf-form4_150707000038940.xml
563,0000320193-17-000033,2017-10-03,xslF345X03/wf-form4_150706994103772.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000033/xslF345X03/wf-form4_150706994103772.xml
564,0000320193-17-000032,2017-10-03,xslF345X03/wf-form4_150706989617764.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000032/xslF345X03/wf-form4_150706989617764.xml
565,0001193125-17-282809,2017-09-12,d434478d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517282809/d434478d8k.htm
566,0001193125-17-277897,2017-09-06,d453793d424b2.htm,424B2,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517277897/d453793d424b2.htm
567,0001193125-17-276961,2017-09-06,d451794dfwp.htm,FWP,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517276961/d451794dfwp.htm
568,0001193125-17-276117,2017-09-05,d453793d424b2.htm,424B2,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517276117/d453793d424b2.htm
569,0000320193-17-000023,2017-08-30,xslF345X03/wf-form4_150413222111835.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000023/xslF345X03/wf-form4_150413222111835.xml
570,0000320193-17-000021,2017-08-28,xslF345X03/wf-form4_150396481887759.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000021/xslF345X03/wf-form4_150396481887759.xml
571,0000320193-17-000018,2017-08-18,xslF345X03/wf-form4_150309542055431.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000018/xslF345X03/wf-form4_150309542055431.xml
572,0001193125-17-262261,2017-08-18,d593893d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517262261/d593893d8k.htm
573,0000320193-17-000017,2017-08-17,xslF345X03/wf-form4_150300904326605.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000017/xslF345X03/wf-form4_150300904326605.xml
574,0001193125-17-258933,2017-08-16,d433785d424b2.htm,424B2,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517258933/d433785d424b2.htm
575,0001193125-17-258729,2017-08-15,d612765dfwp.htm,FWP,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517258729/d612765dfwp.htm
576,0001193125-17-258040,2017-08-15,d433785d424b2.htm,424B2,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517258040/d433785d424b2.htm
577,0000320193-17-000015,2017-08-09,xslF345X03/wf-form4_150231792959896.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000015/xslF345X03/wf-form4_150231792959896.xml
578,0000320193-17-000014,2017-08-09,xslF345X03/wf-form4_150231787803625.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000014/xslF345X03/wf-form4_150231787803625.xml
579,0000320193-17-000013,2017-08-09,xslF345X03/wf-form4_150231783126553.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000013/xslF345X03/wf-form4_150231783126553.xml
580,0000320193-17-000009,2017-08-02,a10-qq32017712017.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000009/a10-qq32017712017.htm
581,0000320193-17-000006,2017-08-01,a8-kq32017712017.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000006/a8-kq32017712017.htm
582,0000320193-17-000003,2017-07-10,xslF345X03/wf-form4_149972580917613.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000003/xslF345X03/wf-form4_149972580917613.xml
583,0001193125-17-208226,2017-06-20,d413980d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517208226/d413980d8k.htm
584,0001628280-17-006558,2017-06-16,xslF345X03/wf-form4_149765220991664.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017006558/xslF345X03/wf-form4_149765220991664.xml
585,0001193125-17-203548,2017-06-14,d412075d424b2.htm,424B2,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517203548/d412075d424b2.htm
586,0001193125-17-202772,2017-06-14,d413957dfwp.htm,FWP,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517202772/d413957dfwp.htm
587,0001193125-17-201958,2017-06-13,d412075d424b2.htm,424B2,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517201958/d412075d424b2.htm
588,0001628280-17-006357,2017-06-09,xslF345X03/wf-form4_149704742969407.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017006357/xslF345X03/wf-form4_149704742969407.xml
589,0001628280-17-006261,2017-06-06,xslF345X03/wf-form4_149678821830800.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017006261/xslF345X03/wf-form4_149678821830800.xml
590,0001628280-17-006119,2017-05-31,xslF345X03/wf-form4_149626981246801.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017006119/xslF345X03/wf-form4_149626981246801.xml
591,0001628280-17-006040,2017-05-30,xslF345X03/wf-form4_149618343527214.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017006040/xslF345X03/wf-form4_149618343527214.xml
592,0001628280-17-005932,2017-05-25,xslF345X03/wf-form4_149575149925731.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017005932/xslF345X03/wf-form4_149575149925731.xml
593,9999999997-17-006550,2017-05-25,9999999997-17-006550.paper,CERTNYS,https://www.sec.gov/Archives/edgar/data/0000320193/999999999717006550/9999999997-17-006550.paper
594,0001628280-17-005877,2017-05-24,xslF345X03/wf-form4_149566510341688.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017005877/xslF345X03/wf-form4_149566510341688.xml
595,0001628280-17-005876,2017-05-24,xslF345X03/wf-form4_149566503082937.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017005876/xslF345X03/wf-form4_149566503082937.xml
596,0001193125-17-181871,2017-05-24,d375104d8a12b.htm,8-A12B,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517181871/d375104d8a12b.htm
597,0001193125-17-181867,2017-05-24,d583637d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517181867/d583637d8k.htm
598,0001628280-17-005698,2017-05-18,xslF345X03/wf-form4_149514661622011.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017005698/xslF345X03/wf-form4_149514661622011.xml
599,0001193125-17-175330,2017-05-18,d394059d424b2.htm,424B2,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517175330/d394059d424b2.htm
600,0001193125-17-173678,2017-05-17,d400069dfwp.htm,FWP,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517173678/d400069dfwp.htm
601,0001193125-17-172693,2017-05-17,d394059d424b2.htm,424B2,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517172693/d394059d424b2.htm
602,0001628280-17-005434,2017-05-11,xslF345X03/wf-form4_149454187969662.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017005434/xslF345X03/wf-form4_149454187969662.xml
603,0001628280-17-005433,2017-05-11,xslF345X03/wf-form4_149454181720231.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017005433/xslF345X03/wf-form4_149454181720231.xml
604,0001193125-17-167400,2017-05-11,d388721d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517167400/d388721d8k.htm
605,0001628280-17-005184,2017-05-08,xslF345X03/wf-form4_149428284856190.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017005184/xslF345X03/wf-form4_149428284856190.xml
606,0001628280-17-005183,2017-05-08,xslF345X03/wf-form4_149428279147354.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017005183/xslF345X03/wf-form4_149428279147354.xml
607,0001193125-17-160948,2017-05-05,d352568d424b2.htm,424B2,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517160948/d352568d424b2.htm
608,0001193125-17-159397,2017-05-05,d383904dsd.htm,SD,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517159397/d383904dsd.htm
609,0001193125-17-159324,2017-05-05,d392409dfwp.htm,FWP,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517159324/d392409dfwp.htm
610,0001193125-17-157385,2017-05-04,d352568d424b2.htm,424B2,https://www.sec.gov/Archives/edgar/data/0000320193/000119312517157385/d352568d424b2.htm
611,0001628280-17-004826,2017-05-03,xslF345X03/wf-form4_149385061401123.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017004826/xslF345X03/wf-form4_149385061401123.xml
612,0001628280-17-004790,2017-05-03,a10-qq22017412017.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017004790/a10-qq22017412017.htm
613,0001628280-17-004663,2017-05-02,a8-kq22017412017.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017004663/a8-kq22017412017.htm
614,0001628280-17-004167,2017-04-21,xslF345X03/wf-form4_149281382808641.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017004167/xslF345X03/wf-form4_149281382808641.xml
615,0001628280-17-003836,2017-04-18,xslF345X03/wf-form4_149255474371079.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017003836/xslF345X03/wf-form4_149255474371079.xml
616,0001628280-17-003835,2017-04-18,xslF345X03/wf-form4_149255469662391.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017003835/xslF345X03/wf-form4_149255469662391.xml
617,0001628280-17-003834,2017-04-18,xslF345X03/wf-form4_149255466078682.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017003834/xslF345X03/wf-form4_149255466078682.xml
618,0001628280-17-003444,2017-04-07,xslF345X03/wf-form4_149160425159023.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017003444/xslF345X03/wf-form4_149160425159023.xml
